lower_edge,code
-0.0008957962,1100100001010
0.0004516846,110010000110
-0.0003183045,1100100010
-0.0004103683,1100100100
-0.0005317253,11001001100
0.003803647,1100100111000000000
0.003816201,1100100111000000010
0.00383294,1100100111000000100
0.003887342,1100100111000000110
0.003895711,1100100111000001000
0.003899896,1100100111000001010
0.003933373,1100100111000001100
0.003966851,1100100111000001110
0.003975221,1100100111000010000
0.004075654,1100100111000010010
0.004117501,1100100111000010100
0.004167718,1100100111000010110
0.004268151,1100100111000011000
0.004381139,1100100111000011010
0.004402062,1100100111000011100
0.004464834,1100100111000011110
0.001284444,110010011100010
-0.00129753,11001001110010
-0.001234759,11001001110100
0.0008910805,11001001110110
0.000686029,1100100111100
0.0006734749,1100100111110
-0.0002555336,110010100
-0.0002471642,110010110
-0.0005484642,11001100000
-0.0009501976,1100110001000
-0.0008790573,1100110001010
-0.001272421,11001100011000
-0.001205466,11001100011010
-0.001071555,11001100011100
0.001104501,11001100011110
-0.0003768906,1100110010
-0.000159285,110011010
0.0001169067,110011100
-0.0004145531,1100111100
0.001334661,110011111000000
0.001372324,110011111000010
0.001510419,110011111000100
0.00164433,110011111000110
0.000656736,1100111110010
-0.0007284073,110011111010
0.0005646721,110011111100
-0.0007242226,110011111110
0.0001085373,110100000
-0.0002890114,1101000100
0.0002591873,1101000110
-0.0001718391,110100100
0.001171457,11010011000000
0.001188196,11010011000010
0.0006316276,1101001100010
0.004527604,1101001100100000000
0.005285039,1101001100100000010
0.005477536,1101001100100000100
0.00572025,1101001100100000110
0.005891824,1101001100100001000
0.005929486,1101001100100001010
0.005954595,1101001100100001100
0.006327035,1101001100100001110
-0.00182062,1101001100100010
-0.001586276,110100110010010
0.001079393,11010011001010
0.0006441818,1101001100110
-0.0004480309,11010011010
0.0003930985,11010011100
0.001338846,110100111100000
0.00142254,110100111100010
0.001443463,110100111100100
0.001456018,110100111100110
-0.001745295,1101001111010000
-0.00159046,1101001111010010
0.001606668,1101001111010100
0.001661069,1101001111010110
0.0008785263,11010011110110
0.0005855957,110100111110
0.0002466331,1101010000
0.0007948318,1101010010000
-0.0008121018,1101010010010
-0.0009250893,1101010010100
0.000807386,1101010010110
-0.0005149864,11010100110
-0.0002429794,110101010
-2.118912e-05,11010110
9.598312e-05,110110000
0.0005604874,110110010000
-0.0005903114,110110010010
-0.0009376435,1101100101000
-0.001155249,11011001010100
-0.001623938,110110010101100
-0.001561167,110110010101110
-0.0007828087,1101100101100
-0.001343562,110110010111000
0.001322107,110110010111010
-0.001276606,11011001011110
0.0002508179,1101100110
0.0001043526,110110100
-0.0005275406,11011011000
-0.000506617,11011011010
0.0001754929,1101101110
-0.001184542,11011100000000
0.001096132,11011100000010
0.001514604,110111000001000
-0.001331007,110111000001010
-0.001230574,11011100000110
-0.0006279739,110111000010
-0.0005024322,11011100010
-0.0005191711,11011100100
0.0005311943,110111001100
0.0006065193,1101110011100
0.0009329277,11011100111100
0.001255151,110111001111100
0.00127189,110111001111110
-0.0003727058,1101110100
0.001585744,110111011000000
0.001640145,110111011000010
-0.001418887,110111011000100
-0.00136867,110111011000110
-0.001791327,1101110110010000
0.001619222,1101110110010010
0.001648515,1101110110010100
0.001665254,1101110110010110
0.001824273,1101110110011000
0.001836827,1101110110011010
0.001903783,1101110110011100
0.001924707,1101110110011110
0.001928891,1101110110100000
0.001954,1101110110100010
0.002159051,11011101101001000
0.002230191,11011101101001010
-0.002691042,11011101101001100
-0.002686858,11011101101001110
-0.002594794,11011101101010000
-0.002419035,11011101101010010
-0.002318602,11011101101010100
-0.002222353,11011101101010110
-0.002197245,11011101101011000
-0.002167952,11011101101011010
-0.002147028,11011101101011100
-0.002138659,11011101101011110
-0.00212192,11011101101100000
-0.002105181,11011101101100010
-0.002071703,11011101101100100
-0.002059149,11011101101100110
-0.001996378,11011101101101000
-0.001870837,11011101101101010
0.001907968,11011101101101100
0.001983293,11011101101101110
-0.001033892,11011101101110
0.0002926651,11011101110
-0.00023461,110111100
-0.0001467308,110111110
0.0001629387,1110000000
0.0004391304,111000001000
-0.0006028656,111000001010
-0.0008916115,1110000011000
0.000732061,1110000011010
0.001196565,11100000111000
0.001024992,11100000111010
-0.0009041657,1110000011110
0.000309404,11100001000
0.001133794,11100001010000
0.001142164,11100001010010
0.001175642,11100001010100
0.00201677,11100001010110000
0.00210465,11100001010110010
0.002117204,11100001010110100
0.00957438,1110000101011011000
0.009888235,1110000101011011010
-0.003975752,111000010101101110
0.001577375,111000010101110
0.0005479332,111000010110
-0.0009125351,1110000110000
0.0008366791,1110000110010
-0.0005777573,111000011010
0.0003805443,11100001110
-0.0002304253,111000100
0.0007822777,1110001100000
-0.001180357,11100011000100
-0.001017153,11100011000110
0.000535379,111000110010
-0.001573721,111000110100000
-0.001569537,111000110100010
-0.001556982,111000110100100
-0.001544428,111000110100110
0.001485311,111000110101000
-0.001531874,111000110101010
-0.001356116,111000110101100
-0.001895945,1110001101011100
-0.001778773,1110001101011110
-0.0006740059,111000110110
-0.0003601517,1110001110
0.000234079,1110010000
0.0005521179,111001001000
-0.0007577004,1110010010100
0.00171547,1110010010110000
0.001786611,1110010010110010
0.001841012,1110010010110100
0.00187449,1110010010110110
0.001091947,11100100101110
0.0007655388,1110010011000
0.001899598,1110010011010000
-0.00197127,1110010011010010
0.001179826,111001001101010
-0.0009418282,11100100110110
-0.0006154198,111001001110
0.0002382637,1110010100
-0.0007116684,111001011000
0.0007780929,1110010110100
0.001012437,11100101101100
-0.001259867,11100101101110
-0.0004940628,11100101110
9.179839e-05,111001100
0.0005102707,111001110000
-0.0006865601,111001110010
-0.0007702545,1110011101000
-0.001159434,11100111010100
-0.0009543824,11100111010110
-0.0007158531,111001110110
0.0007278763,1110011110000
0.0008408638,11100111100100
0.001108686,11100111100110
0.001409986,111001111010000
0.001430909,111001111010010
-0.001464918,111001111010100
-0.001452364,111001111010110
0.0013514,111001111011000
-0.001883391,1110011110110100
-0.001833174,1110011110110110
-0.001498396,1110011110111000
0.001569005,1110011110111010
0.001702916,1110011110111100
-0.00302582,11100111101111100
-0.00294631,11100111101111110
-0.00279566,11100111110000000
-0.002699412,11100111110000010
-0.002695227,11100111110000100
-0.002624087,11100111110000110
-0.002393927,11100111110001000
-0.002326971,11100111110001010
-0.002322787,11100111110001100
-0.002293494,11100111110001110
-0.00227257,11100111110010000
-0.002260016,11100111110010010
-0.002234908,11100111110010100
-0.002180506,11100111110010110
-0.002113551,11100111110011000
-0.002100996,11100111110011010
-0.002063334,11100111110011100
-0.002054964,11100111110011110
-0.00205078,11100111110100000
-0.002000563,11100111110100010
-0.001916869,11100111110100100
-0.00189176,11100111110100110
-0.001887575,11100111110101000
-0.001762034,11100111110101010
0.001815904,11100111110101100
0.001882859,11100111110101110
0.001920522,11100111110110000
0.001941445,11100111110110010
0.002037694,11100111110110100
0.002138127,11100111110110110
0.002200898,11100111110111000
0.002351548,11100111110111010
-0.001933608,11100111110111100
-0.003691191,111001111101111100
-0.003640974,111001111101111110
-0.00363679,111001111110000000
-0.003603312,111001111110000010
-0.003599127,111001111110000100
-0.003544726,111001111110000110
-0.003448477,111001111110001000
-0.003444292,111001111110001010
-0.003435923,111001111110001100
-0.003394076,111001111110001110
-0.003377337,111001111110010000
-0.003343859,111001111110010010
-0.003331305,111001111110010100
-0.003310381,111001111110010110
-0.003264349,111001111110011000
-0.003251795,111001111110011010
-0.003247611,111001111110011100
-0.003197394,111001111110011110
-0.003084406,111001111110100000
-0.003017451,111001111110100010
-0.002992342,111001111110100100
-0.002963049,111001111110100110
-0.002933756,111001111110101000
-0.002908648,111001111110101010
-0.00287517,111001111110101100
-0.002791476,111001111110101110
-0.002778922,111001111110110000
-0.002770552,111001111110110010
-0.002707781,111001111110110100
-0.002632456,111001111110110110
-0.002603163,111001111110111000
-0.002490176,111001111110111010
-0.002473437,111001111110111100
-0.002410666,111001111110111110
-0.00234371,111001111111000000
-0.002268385,111001111111000010
-0.002151213,111001111111000100
-0.002021487,111001111111000110
0.001958184,111001111111001000
0.002008401,111001111111001010
0.002179975,111001111111001100
0.002251115,111001111111001110
0.002259484,111001111111010000
0.002276223,111001111111010010
0.002297147,111001111111010100
0.002380841,111001111111010110
0.002389211,111001111111011000
0.002393396,111001111111011010
0.002489644,111001111111011100
0.002552415,111001111111011110
0.002585893,111001111111100000
0.002652848,111001111111100010
0.002774205,111001111111100100
0.002924855,111001111111100110
0.002970887,111001111111101000
0.003247079,111001111111101010
0.003268003,111001111111101100
0.003330773,111001111111101110
-0.001548613,111001111111110
-0.000703299,111010000000
0.0007697235,1110100000100
-0.001247313,11101000001100
-0.001046446,11101000001110
0.0003763596,11101000010
-0.0006991142,111010001000
-0.0006907448,111010001010
-0.001004599,11101000110000
-0.0009794907,11101000110010
0.0008659721,11101000110100
0.001117056,11101000110110
0.0004098373,111010001110
-0.0001341766,111010010
8.342895e-05,111010100
0.0003889137,11101011000
0.0005437485,111010110100
-0.0009209046,1110101101100
-0.001222205,11101011011100
0.0009078194,11101011011110
0.0001503845,1110101110
-0.0003643364,1110110000
-0.0002764572,1110110010
-0.0005652031,111011010000
0.0007404304,1110110100100
0.001468572,111011010011000
0.003397729,111011010011010000
0.003523271,111011010011010010
0.003640443,111011010011010100
0.003669736,111011010011010110
0.001531343,1110110100110110
0.001045915,11101101001110
-0.0004898781,11101101010
-0.0003475975,1110110110
0.0002257095,1110111000
0.0007571693,1110111010000
0.001066839,11101110100100
0.00112961,11101110100110
0.0005228249,111011101010
0.0003679901,11101110110
0.001326292,111011110000000
0.001389062,111011110000010
-0.001167803,11101111000010
0.0007864624,1110111100010
-0.0005526489,111011110010
-0.0004815086,11101111010
0.0004977165,111011111000
0.001497865,111011111010000
-0.001477473,111011111010010
-0.00121802,11101111101010
-0.001171988,11101111101100
0.0009873291,11101111101110
-0.001318453,111011111100000
0.001343031,111011111100010
0.001447648,111011111100100
0.00149368,111011111100110
-0.0008706879,1110111111010
0.0004265762,111011111110
7.087478e-05,111100000
-0.0002220558,111100010
-0.0003517822,1111001000
-0.0004187378,11110010100
0.0003638054,11110010110
-0.0001216225,111100110
0.0007446152,1111010000000
-0.001125956,11110100000100
-0.001117587,11110100000110
0.001594113,1111010000100000
-0.001845728,1111010000100010
-0.001536059,111101000010010
-0.001142695,11110100001010
-0.000853949,1111010000110
-0.0003936295,11110100010
-0.0002639031,1111010010
-0.00113851,11110101000000
0.0008283096,11110101000010
0.001029176,11110101000100
0.001058469,11110101000110
-0.001523505,111101010010000
-0.001506766,111101010010010
0.001112871,111101010010100
0.001230043,111101010010110
-0.001732741,1111010100110000
-0.001699263,1111010100110010
-0.001644862,1111010100110100
-0.001628123,1111010100110110
-0.001552798,1111010100111000
0.001401616,1111010100111010
0.001543897,1111010100111100
0.001635961,1111010100111110
0.001656884,1111010101000000
0.001769872,1111010101000010
0.001820088,1111010101000100
-0.002389742,11110101010001100
-0.002289309,11110101010001110
-0.00220143,11110101010010000
-0.002088442,11110101010010010
-0.002075888,11110101010010100
-0.001854098,11110101010010110
-0.001803881,11110101010011000
0.001778241,11110101010011010
0.002058618,11110101010011100
0.00232644,11110101010011110
0.0007529846,1111010101010
-0.00114688,11110101011000
0.000853418,11110101011010
0.0006190735,1111010101110
0.0002131554,1111010110
7.924423e-05,111101100
6.669006e-05,111101110
-2.955857e-05,111110000
-8.395997e-05,111110010
0.0001378303,1111101000
-0.0003392281,1111101010
-0.0006656364,111110110000
0.0009120041,11111011001000
-0.001197096,11111011001010
0.0009915138,11111011001100
-0.001494212,111110110011100
-0.001427256,111110110011110
-0.0004061836,11111011010
0.001154718,111110111000000
0.001313737,111110111000010
0.001472756,111110111000100
-0.00151932,111110111000110
0.0005939651,1111101110010
-0.0005233558,111110111010
0.0003554359,11111011110
-0.0001090683,111111000
-9.651414e-05,111111010
-5.466691e-05,111111100
2.484283e-05,111111110
